nc,Acore,ds1,ds2,m1,Nl1,Jmax,efficiency,powerdensity(KW/L),Tmax,Delta T
5,4,5.00E-04,5.00E-04,1,25,5,0.994615,23.653346,345.614675,45.614675
5,4,5.00E-04,5.00E-04,1,26,5,0.994543,24.182233,347.033136,47.033136
5,4,5.00E-04,5.00E-04,1,27,5,0.994587,24.692551,347.352809,47.352809
5,4,5.00E-04,5.00E-04,1,28,5,0.994512,25.18511,348.745943,48.745943
5,4,5.00E-04,5.00E-04,1,29,5,0.994436,25.660674,350.121248,50.121248
5,4,5.00E-04,5.00E-04,1,30,5,0.994361,26.119962,351.479532,51.479532
5,4,5.00E-04,5.00E-04,2,11,5,0.994592,20.271564,362.161893,62.161893
5,4,5.00E-04,5.00E-04,2,12,5,0.99443,21.502429,367.627305,67.627305
5,4,5.00E-04,5.00E-04,2,13,5,0.994277,22.6104,371.186243,71.186243
5,4,5.00E-04,5.00E-04,2,14,5,0.994109,23.70892,376.378877,76.378877
5,4,5.00E-04,5.00E-04,2,15,5,0.994193,24.683495,376.527221,76.527221
5,4,5.00E-04,5.00E-04,2,16,5,0.994014,25.666932,381.513814,81.513814
5,4,5.00E-04,5.00E-04,2,17,5,0.993847,26.527334,384.816824,84.816824
5,4,5.00E-04,5.00E-04,2,18,5,0.993666,27.410053,389.602491,89.602491
5,4,5.00E-04,5.00E-04,2,19,5,0.993713,28.17187,389.751859,89.751859
5,4,5.00E-04,5.00E-04,2,20,5,0.993528,28.965943,394.381182,94.381182
5,4,5.00E-04,5.00E-04,2,21,5,0.993356,29.642004,397.487717,97.487717
5,4,5.00E-04,5.00E-04,3,7,5,0.994253,15.991968,374.393326,74.393326
5,4,5.00E-04,5.00E-04,3,8,5,0.993961,17.409786,384.92275,84.92275
5,4,5.00E-04,5.00E-04,3,9,5,0.993654,18.683561,395.298452,95.298452
5,4,5.00E-04,5.00E-04,4,6,5,0.993045,13.603039,396.474561,96.474561
5,4,5.00E-04,5.00E-04,5,5,5,0.993019,10.899856,390.762439,90.762439
5,4,5.00E-04,5.00E-04,6,4,5,0.992681,8.6082,382.643446,82.643446
5,4,5.00E-04,5.00E-04,7,3,5,0.992759,6.626874,367.854077,67.854077
5,4,5.00E-04,5.00E-04,7,4,5,0.991601,7.472492,389.463855,89.463855
5,4,5.00E-04,5.00E-04,8,3,5,0.991933,5.808936,371.703436,71.703436
5,4,5.00E-04,5.00E-04,8,4,5,0.990366,6.430033,394.802471,94.802471
5,4,5.00E-04,5.00E-04,9,3,5,0.991666,5.460738,373.327938,73.327938
5,4,5.00E-04,5.00E-04,9,4,5,0.989902,5.976076,396.7542,96.7542
5,4,5.00E-04,5.00E-04,10,3,5,0.990653,4.731139,376.086095,76.086095
5,4,5.00E-04,5.00E-04,1,21,6,0.993978,21.749238,347.539093,47.539093
5,4,5.00E-04,5.00E-04,1,22,6,0.993894,22.376116,349.318264,49.318264
5,4,5.00E-04,5.00E-04,1,23,6,0.993961,22.980112,349.714131,49.714131
5,4,5.00E-04,5.00E-04,1,24,6,0.993871,23.562295,351.457525,51.457525
5,4,5.00E-04,5.00E-04,1,25,6,0.993781,24.123664,353.175618,53.175618
5,4,5.00E-04,5.00E-04,1,26,6,0.99369,24.665156,354.869747,54.869747
5,4,5.00E-04,5.00E-04,1,27,6,0.993737,25.187648,355.249501,55.249501
5,4,5.00E-04,5.00E-04,1,28,6,0.993643,25.691965,356.913427,56.913427
5,4,5.00E-04,5.00E-04,1,29,6,0.993549,26.178883,358.556072,58.556072
5,4,5.00E-04,5.00E-04,1,30,6,0.993456,26.649133,360.178401,60.178401
5,4,5.00E-04,5.00E-04,2,11,6,0.993787,20.945934,371.999508,71.999508
5,4,5.00E-04,5.00E-04,2,12,6,0.99358,22.22468,378.447977,78.447977
5,4,5.00E-04,5.00E-04,2,13,6,0.993388,23.377123,382.739237,82.739237
5,4,5.00E-04,5.00E-04,2,14,6,0.993177,24.519037,388.866862,88.866862
5,4,5.00E-04,5.00E-04,2,15,6,0.993269,25.53407,389.101861,89.101861
5,4,5.00E-04,5.00E-04,2,16,6,0.993048,26.556775,394.989435,94.989435
5,4,5.00E-04,5.00E-04,2,17,6,0.992843,27.45389,398.97659,98.97659
5,4,5.00E-04,5.00E-04,3,7,6,0.993438,16.767712,386.431211,86.431211
5,4,5.00E-04,5.00E-04,3,8,6,0.99307,18.274428,398.941801,98.941801
5,4,5.00E-04,5.00E-04,6,4,6,0.991743,9.395067,398.547194,98.547194
5,4,5.00E-04,5.00E-04,7,3,6,0.991908,7.280784,380.719369,80.719369
5,4,5.00E-04,5.00E-04,8,3,6,0.990964,6.444273,385.808568,85.808568
5,4,5.00E-04,5.00E-04,9,3,6,0.990655,6.095797,387.971979,87.971979
5,4,5.00E-04,5.00E-04,10,3,6,0.989508,5.322471,391.648988,91.648988
5,5,5.00E-04,5.00E-04,1,21,2,0.997085,16.605291,321.825335,21.825335
5,5,5.00E-04,5.00E-04,1,22,2,0.997085,17.082665,322.365068,22.365068
5,5,5.00E-04,5.00E-04,1,23,2,0.99713,17.542737,322.484022,22.484022
5,5,5.00E-04,5.00E-04,1,24,2,0.997122,17.986318,323.014059,23.014059
5,5,5.00E-04,5.00E-04,1,25,2,0.997112,18.414162,323.536859,23.536859
5,5,5.00E-04,5.00E-04,1,26,2,0.9971,18.826977,324.052762,24.052762
5,5,5.00E-04,5.00E-04,1,27,2,0.997131,19.225425,324.168732,24.168732
5,5,5.00E-04,5.00E-04,1,28,2,0.997114,19.610129,324.676125,24.676125
5,5,5.00E-04,5.00E-04,1,29,2,0.997096,19.981673,325.177297,25.177297
5,5,5.00E-04,5.00E-04,1,30,2,0.997077,20.340607,325.672506,25.672506
5,5,5.00E-04,5.00E-04,2,11,2,0.996988,14.270765,332.517567,32.517567
5,5,5.00E-04,5.00E-04,2,12,2,0.996975,15.071487,334.614954,34.614954
5,5,5.00E-04,5.00E-04,2,13,2,0.99695,15.836973,335.7457,35.7457
5,5,5.00E-04,5.00E-04,2,14,2,0.996915,16.544969,337.738871,37.738871
5,5,5.00E-04,5.00E-04,2,15,2,0.996975,17.214267,337.625201,37.625201
5,5,5.00E-04,5.00E-04,2,16,2,0.996925,17.842971,339.536591,39.536591
5,5,5.00E-04,5.00E-04,2,17,2,0.996873,18.430907,340.607039,40.607039
5,5,5.00E-04,5.00E-04,2,18,2,0.996814,18.991203,342.440964,42.440964
5,5,5.00E-04,5.00E-04,2,19,2,0.996846,19.509596,342.354923,42.354923
5,5,5.00E-04,5.00E-04,2,20,2,0.996781,20.010427,344.126446,44.126446
5,5,5.00E-04,5.00E-04,2,21,2,0.996717,20.468862,345.143539,45.143539
5,5,5.00E-04,5.00E-04,2,22,2,0.996647,20.917663,346.853952,46.853952
5,5,5.00E-04,5.00E-04,2,23,2,0.996664,21.324022,346.783875,46.783875
5,5,5.00E-04,5.00E-04,2,24,2,0.99659,21.727038,348.444292,48.444292
5,5,5.00E-04,5.00E-04,2,25,2,0.99652,22.08788,349.414904,49.414904
5,5,5.00E-04,5.00E-04,2,26,2,0.996444,22.450404,351.025167,51.025167
5,5,5.00E-04,5.00E-04,2,27,2,0.996452,22.771242,350.96502,50.96502
5,5,5.00E-04,5.00E-04,2,28,2,0.996374,23.097796,352.53385,52.53385
5,5,5.00E-04,5.00E-04,2,29,2,0.9963,23.383303,353.463771,53.463771
5,5,5.00E-04,5.00E-04,2,30,2,0.996221,23.677776,354.990261,54.990261
5,5,5.00E-04,5.00E-04,3,7,2,0.996666,10.247429,338.71197,38.71197
5,5,5.00E-04,5.00E-04,3,8,2,0.996634,11.01953,342.593365,42.593365
5,5,5.00E-04,5.00E-04,3,9,2,0.996568,11.694967,346.429444,46.429444
5,5,5.00E-04,5.00E-04,3,10,2,0.996532,12.68119,348.21562,48.21562
5,5,5.00E-04,5.00E-04,3,11,2,0.996606,13.254556,349.618683,49.618683
5,5,5.00E-04,5.00E-04,3,12,2,0.99649,13.763885,353.188994,53.188994
5,5,5.00E-04,5.00E-04,3,13,2,0.996412,14.532799,354.804641,54.804641
5,5,5.00E-04,5.00E-04,3,14,2,0.996286,14.969743,358.178412,58.178412
5,5,5.00E-04,5.00E-04,3,15,2,0.996307,15.361505,359.459296,59.459296
5,5,5.00E-04,5.00E-04,3,16,2,0.99621,15.972143,360.945802,60.945802
5,5,5.00E-04,5.00E-04,3,17,2,0.996072,16.310597,364.133714,64.133714
5,5,5.00E-04,5.00E-04,3,18,2,0.995931,16.615792,367.292146,67.292146
5,5,5.00E-04,5.00E-04,3,19,2,0.995967,17.107327,366.717489,66.717489
5,5,5.00E-04,5.00E-04,3,20,2,0.995823,17.372157,369.746602,69.746602
5,5,5.00E-04,5.00E-04,3,21,2,0.995677,17.611736,372.749206,72.749206
5,5,5.00E-04,5.00E-04,3,22,2,0.995568,18.011365,373.994413,73.994413
5,5,5.00E-04,5.00E-04,3,23,2,0.995554,18.219722,375.068599,75.068599
5,5,5.00E-04,5.00E-04,3,24,2,0.995405,18.408451,377.93572,77.93572
5,5,5.00E-04,5.00E-04,3,25,2,0.995292,18.735731,379.120007,79.120007
5,5,5.00E-04,5.00E-04,3,26,2,0.995145,18.8999,381.88228,81.88228
5,5,5.00E-04,5.00E-04,3,27,2,0.995122,19.048522,382.886787,82.886787
5,5,5.00E-04,5.00E-04,3,28,2,0.995006,19.317922,384.018928,84.018928
5,5,5.00E-04,5.00E-04,3,29,2,0.994858,19.446959,386.673726,86.673726
5,5,5.00E-04,5.00E-04,3,30,2,0.994709,19.563495,389.308218,89.308218
5,5,5.00E-04,5.00E-04,4,6,2,0.996051,7.877406,346.618961,46.618961
5,5,5.00E-04,5.00E-04,4,7,2,0.996225,8.401672,348.70564,48.70564
5,5,5.00E-04,5.00E-04,4,8,2,0.996048,8.831283,353.894868,53.894868
5,5,5.00E-04,5.00E-04,4,9,2,0.996014,9.959808,357.072936,57.072936
5,5,5.00E-04,5.00E-04,4,10,2,0.995814,10.323092,361.999611,61.999611
5,5,5.00E-04,5.00E-04,4,11,2,0.995846,10.630538,363.914372,63.914372
5,5,5.00E-04,5.00E-04,4,12,2,0.995616,10.891365,368.756615,68.756615
5,5,5.00E-04,5.00E-04,4,13,2,0.995519,11.7009,371.236635,71.236635
5,5,5.00E-04,5.00E-04,4,14,2,0.99529,11.924028,375.836107,75.836107
5,5,5.00E-04,5.00E-04,4,15,2,0.995278,12.116006,377.594927,77.594927
5,5,5.00E-04,5.00E-04,4,16,2,0.995039,12.281043,382.121462,82.121462
5,5,5.00E-04,5.00E-04,4,17,2,0.99492,12.884184,384.12028,84.12028
5,5,5.00E-04,5.00E-04,4,18,2,0.994686,13.025713,388.436769,88.436769
5,5,5.00E-04,5.00E-04,4,19,2,0.994654,13.147943,390.06067,90.06067
5,5,5.00E-04,5.00E-04,4,20,2,0.994414,13.253113,394.313114,94.313114
5,5,5.00E-04,5.00E-04,4,21,2,0.994286,13.714748,395.970782,95.970782
5,5,5.00E-04,5.00E-04,5,5,2,0.99585,5.751755,344.536975,44.536975
5,5,5.00E-04,5.00E-04,5,6,2,0.996037,7.348403,348.992419,48.992419
5,5,5.00E-04,5.00E-04,5,7,2,0.99614,7.74593,351.534676,51.534676
5,5,5.00E-04,5.00E-04,5,8,2,0.995896,8.062107,356.999278,56.999278
5,5,5.00E-04,5.00E-04,5,9,2,0.995626,8.315685,362.418264,62.418264
5,5,5.00E-04,5.00E-04,5,10,2,0.99534,8.520156,367.782325,67.782325
5,5,5.00E-04,5.00E-04,5,11,2,0.995566,9.547558,368.122914,68.122914
5,5,5.00E-04,5.00E-04,5,12,2,0.995284,9.726079,373.258965,73.258965
5,5,5.00E-04,5.00E-04,5,13,2,0.994995,9.873926,378.346627,78.346627
5,5,5.00E-04,5.00E-04,5,14,2,0.994701,9.996182,383.386716,83.386716
5,5,5.00E-04,5.00E-04,5,15,2,0.994645,10.096904,385.611058,85.611058
5,5,5.00E-04,5.00E-04,5,16,2,0.99456,10.806913,387.875029,87.875029
5,5,5.00E-04,5.00E-04,5,17,2,0.994272,10.894546,392.648482,92.648482
5,5,5.00E-04,5.00E-04,5,18,2,0.993982,10.967054,397.380253,97.380253
5,5,5.00E-04,5.00E-04,5,19,2,0.993912,11.026443,399.444584,99.444584
5,5,5.00E-04,5.00E-04,6,4,2,0.995493,4.345769,341.792619,41.792619
5,5,5.00E-04,5.00E-04,6,5,2,0.995221,4.638464,347.886894,47.886894
5,5,5.00E-04,5.00E-04,6,6,2,0.994844,4.845554,353.926336,53.926336
5,5,5.00E-04,5.00E-04,6,7,2,0.995456,6.235454,356.610326,56.610326
5,5,5.00E-04,5.00E-04,6,8,2,0.995067,6.423418,362.773634,62.773634
5,5,5.00E-04,5.00E-04,6,9,2,0.994656,6.568775,368.917552,68.917552
5,5,5.00E-04,5.00E-04,6,10,2,0.994228,6.681636,375.022202,75.022202
5,5,5.00E-04,5.00E-04,6,11,2,0.994166,6.769206,377.701179,77.701179
5,5,5.00E-04,5.00E-04,6,12,2,0.993716,6.836759,383.710497,83.710497
5,5,5.00E-04,5.00E-04,6,13,2,0.993725,7.699498,388.030283,88.030283
5,5,5.00E-04,5.00E-04,6,14,2,0.993308,7.760517,393.849027,93.849027
5,5,5.00E-04,5.00E-04,6,15,2,0.993219,7.808169,396.37562,96.37562
5,5,5.00E-04,5.00E-04,7,3,2,0.995223,3.26706,337.194711,37.194711
5,5,5.00E-04,5.00E-04,7,4,2,0.99494,3.550996,343.810695,43.810695
5,5,5.00E-04,5.00E-04,7,5,2,0.994456,3.736261,350.370657,50.370657
5,5,5.00E-04,5.00E-04,7,6,2,0.993872,3.861919,356.875399,56.875399
5,5,5.00E-04,5.00E-04,7,7,2,0.993856,3.948933,359.847938,59.847938
5,5,5.00E-04,5.00E-04,7,8,2,0.994095,5.127442,367.123351,67.123351
5,5,5.00E-04,5.00E-04,7,9,2,0.993524,5.211779,373.79273,73.79273
5,5,5.00E-04,5.00E-04,7,10,2,0.992939,5.274743,380.449551,80.449551
5,5,5.00E-04,5.00E-04,7,11,2,0.992836,5.321362,383.399707,83.399707
5,5,5.00E-04,5.00E-04,7,12,2,0.992229,5.355237,389.934593,89.934593
5,5,5.00E-04,5.00E-04,7,13,2,0.991617,5.379018,396.45203,96.45203
5,5,5.00E-04,5.00E-04,8,3,2,0.994809,2.717668,338.397036,38.397036
5,5,5.00E-04,5.00E-04,8,4,2,0.994282,2.907639,345.375957,45.375957
5,5,5.00E-04,5.00E-04,8,5,2,0.993563,3.026654,352.299348,52.299348
5,5,5.00E-04,5.00E-04,8,6,2,0.99275,3.104313,359.168,59.168
5,5,5.00E-04,5.00E-04,8,7,2,0.992676,3.155848,362.277873,62.277873
5,5,5.00E-04,5.00E-04,8,8,2,0.991767,3.189898,369.053521,69.053521
5,5,5.00E-04,5.00E-04,8,9,2,0.992239,4.174758,377.574425,77.574425
5,5,5.00E-04,5.00E-04,8,10,2,0.991478,4.210269,384.634928,84.634928
5,5,5.00E-04,5.00E-04,8,11,2,0.991329,4.235051,387.783785,87.783785
5,5,5.00E-04,5.00E-04,8,12,2,0.990548,4.251561,394.765954,94.765954
5,5,5.00E-04,5.00E-04,9,3,2,0.994705,2.472575,338.869228,38.869228
5,5,5.00E-04,5.00E-04,9,4,2,0.994043,2.621461,345.921178,45.921178
5,5,5.00E-04,5.00E-04,9,5,2,0.993201,2.712406,352.919266,52.919266
5,5,5.00E-04,5.00E-04,9,6,2,0.992271,2.770267,359.864251,59.864251
5,5,5.00E-04,5.00E-04,9,7,2,0.992123,2.807537,363.21891,63.21891
5,5,5.00E-04,5.00E-04,9,8,2,0.991104,2.831176,370.072912,70.072912
5,5,5.00E-04,5.00E-04,9,9,2,0.990067,2.845372,376.875887,76.875887
5,5,5.00E-04,5.00E-04,9,10,2,0.990797,3.723473,385.779963,85.779963
5,5,5.00E-04,5.00E-04,9,11,2,0.990594,3.739848,389.183842,89.183842
5,5,5.00E-04,5.00E-04,10,3,2,0.994161,2.060371,339.733701,39.733701
5,5,5.00E-04,5.00E-04,10,4,2,0.993226,2.162098,347.052682,47.052682
5,5,5.00E-04,5.00E-04,10,5,2,0.992119,2.222165,354.318837,54.318837
5,5,5.00E-04,5.00E-04,10,6,2,0.990927,2.258987,361.532898,61.532898
5,5,5.00E-04,5.00E-04,10,7,2,0.990714,2.281577,364.971998,64.971998
5,5,5.00E-04,5.00E-04,10,8,2,0.989436,2.294864,372.096952,72.096952
5,5,5.00E-04,5.00E-04,10,9,2,0.988143,2.301771,379.171805,79.171805
5,5,5.00E-04,5.00E-04,1,21,3,0.996362,17.571518,327.880967,27.880967
5,5,5.00E-04,5.00E-04,1,22,3,0.996337,18.084099,328.695331,28.695331
5,5,5.00E-04,5.00E-04,1,23,3,0.996383,18.578325,328.876257,28.876257
5,5,5.00E-04,5.00E-04,1,24,3,0.996352,19.05503,329.675014,29.675014
5,5,5.00E-04,5.00E-04,1,25,3,0.996319,19.514994,330.462488,30.462488
5,5,5.00E-04,5.00E-04,1,26,3,0.996284,19.958948,331.239242,31.239242
5,5,5.00E-04,5.00E-04,1,27,3,0.996315,20.38758,331.41394,31.41394
5,5,5.00E-04,5.00E-04,1,28,3,0.996275,20.801535,332.177272,32.177272
5,5,5.00E-04,5.00E-04,1,29,3,0.996235,21.201424,332.931008,32.931008
5,5,5.00E-04,5.00E-04,1,30,3,0.996193,21.587821,333.675564,33.675564
5,5,5.00E-04,5.00E-04,2,11,3,0.996238,15.739349,341.451206,41.451206
5,5,5.00E-04,5.00E-04,2,12,3,0.996168,16.645888,344.512356,44.512356
5,5,5.00E-04,5.00E-04,2,13,3,0.996095,17.50445,346.323307,46.323307
5,5,5.00E-04,5.00E-04,2,14,3,0.996007,18.308265,349.232662,49.232662
5,5,5.00E-04,5.00E-04,2,15,3,0.996067,19.061644,349.184783,49.184783
5,5,5.00E-04,5.00E-04,2,16,3,0.995966,19.777027,351.977107,51.977107
5,5,5.00E-04,5.00E-04,2,17,3,0.995868,20.440784,353.676668,53.676668
5,5,5.00E-04,5.00E-04,2,18,3,0.99576,21.079439,356.356956,56.356956
5,5,5.00E-04,5.00E-04,2,19,3,0.995789,21.666114,356.332541,56.332541
5,5,5.00E-04,5.00E-04,2,20,3,0.995675,22.237746,358.923955,58.923955
5,5,5.00E-04,5.00E-04,2,21,3,0.995566,22.757604,360.532249,60.532249
5,5,5.00E-04,5.00E-04,2,22,3,0.995449,23.270346,363.035542,63.035542
5,5,5.00E-04,5.00E-04,2,23,3,0.995461,23.731899,363.023585,63.023585
5,5,5.00E-04,5.00E-04,2,24,3,0.99534,24.192634,365.455808,65.455808
5,5,5.00E-04,5.00E-04,2,25,3,0.995226,24.603015,366.987482,66.987482
5,5,5.00E-04,5.00E-04,2,26,3,0.995105,25.017612,369.347457,69.347457
5,5,5.00E-04,5.00E-04,2,27,3,0.995106,25.382859,369.342281,69.342281
5,5,5.00E-04,5.00E-04,2,28,3,0.994982,25.756357,371.643391,71.643391
5,5,5.00E-04,5.00E-04,2,29,3,0.994865,26.081618,373.109362,73.109362
5,5,5.00E-04,5.00E-04,2,30,3,0.994741,26.418376,375.349485,75.349485
5,5,5.00E-04,5.00E-04,3,7,3,0.995916,11.802107,349.796498,49.796498
5,5,5.00E-04,5.00E-04,3,8,3,0.995786,12.739018,355.628287,55.628287
5,5,5.00E-04,5.00E-04,3,9,3,0.995626,13.565471,361.386634,61.386634
5,5,5.00E-04,5.00E-04,3,10,3,0.995518,14.685748,364.179313,64.179313
5,5,5.00E-04,5.00E-04,3,11,3,0.99558,15.388589,366.245562,66.245562
5,5,5.00E-04,5.00E-04,3,12,3,0.995379,16.016771,371.582579,71.582579
5,5,5.00E-04,5.00E-04,3,13,3,0.995232,16.89133,374.127542,74.127542
5,5,5.00E-04,5.00E-04,3,14,3,0.995025,17.430525,379.161869,79.161869
5,5,5.00E-04,5.00E-04,3,15,3,0.995032,17.916311,381.042838,81.042838
5,5,5.00E-04,5.00E-04,3,16,3,0.994867,18.610358,383.40364,83.40364
5,5,5.00E-04,5.00E-04,3,17,3,0.994651,19.029903,388.156278,88.156278
5,5,5.00E-04,5.00E-04,3,18,3,0.994433,19.409739,392.862852,92.862852
5,5,5.00E-04,5.00E-04,3,19,3,0.994464,19.967109,392.131796,92.131796
5,5,5.00E-04,5.00E-04,3,20,3,0.994244,20.296387,396.646295,96.646295
5,5,5.00E-04,5.00E-04,4,6,3,0.995095,9.487887,362.51409,62.51409
5,5,5.00E-04,5.00E-04,4,7,3,0.995248,10.172225,365.738857,65.738857
5,5,5.00E-04,5.00E-04,4,8,3,0.994933,10.739792,373.835546,73.835546
5,5,5.00E-04,5.00E-04,4,9,3,0.994806,12.044594,378.535581,78.535581
5,5,5.00E-04,5.00E-04,4,10,3,0.994481,12.522681,386.143018,86.143018
5,5,5.00E-04,5.00E-04,4,11,3,0.994491,12.930662,389.0653,89.0653
5,5,5.00E-04,5.00E-04,4,12,3,0.994139,13.279572,396.534425,96.534425
5,5,5.00E-04,5.00E-04,5,5,3,0.994939,7.200001,359.756692,59.756692
5,5,5.00E-04,5.00E-04,5,6,3,0.995019,9.086685,366.679768,66.679768
5,5,5.00E-04,5.00E-04,5,7,3,0.995084,9.626621,370.659808,70.659808
5,5,5.00E-04,5.00E-04,5,8,3,0.994686,10.061297,379.321965,79.321965
5,5,5.00E-04,5.00E-04,5,9,3,0.994268,10.413842,387.888167,87.888167
5,5,5.00E-04,5.00E-04,5,10,3,0.993835,10.701196,396.360606,96.360606
5,5,5.00E-04,5.00E-04,5,11,3,0.994081,11.908189,396.456924,96.456924
5,5,5.00E-04,5.00E-04,6,4,3,0.994598,5.569149,355.409643,55.409643
5,5,5.00E-04,5.00E-04,6,5,3,0.994079,5.990712,365.680999,65.680999
5,5,5.00E-04,5.00E-04,6,6,3,0.993469,6.294676,375.836445,75.836445
5,5,5.00E-04,5.00E-04,6,7,3,0.99414,7.987316,379.710865,79.710865
5,5,5.00E-04,5.00E-04,6,8,3,0.993553,8.258108,389.766912,89.766912
5,5,5.00E-04,5.00E-04,6,9,3,0.992947,8.469958,399.719718,99.719718
5,5,5.00E-04,5.00E-04,7,3,3,0.994469,4.25556,347.953119,47.953119
5,5,5.00E-04,5.00E-04,7,4,3,0.993846,4.672023,358.998522,58.998522
5,5,5.00E-04,5.00E-04,7,5,3,0.993054,4.949793,370.16693,70.16693
5,5,5.00E-04,5.00E-04,7,6,3,0.992179,5.141789,381.229952,81.229952
5,5,5.00E-04,5.00E-04,7,7,3,0.992091,5.277214,386.026332,86.026332
5,5,5.00E-04,5.00E-04,7,8,3,0.992244,6.752988,397.875084,97.875084
5,5,5.00E-04,5.00E-04,8,3,3,0.993901,3.62193,350.092531,50.092531
5,5,5.00E-04,5.00E-04,8,4,3,0.992967,3.910157,361.86657,61.86657
5,5,5.00E-04,5.00E-04,8,5,3,0.991874,4.094602,373.675621,73.675621
5,5,5.00E-04,5.00E-04,8,6,3,0.990705,4.217285,385.455526,85.455526
5,5,5.00E-04,5.00E-04,8,7,3,0.990542,4.300371,390.525306,90.525306
5,5,5.00E-04,5.00E-04,9,3,3,0.993724,3.342841,351.014932,51.014932
5,5,5.00E-04,5.00E-04,9,4,3,0.992628,3.573391,362.970473,62.970473
5,5,5.00E-04,5.00E-04,9,5,3,0.991384,3.717134,374.825788,74.825788
5,5,5.00E-04,5.00E-04,9,6,3,0.990069,3.810365,386.737099,86.737099
5,5,5.00E-04,5.00E-04,9,7,3,0.989811,3.871735,392.258848,92.258848
5,5,5.00E-04,5.00E-04,10,3,3,0.993003,2.834415,352.543544,52.543544
5,5,5.00E-04,5.00E-04,10,4,3,0.991558,2.995937,365.036053,65.036053
5,5,5.00E-04,5.00E-04,10,5,3,0.989973,3.093246,377.429131,77.429131
5,5,5.00E-04,5.00E-04,10,6,3,0.988321,3.154126,389.834759,89.834759
5,5,5.00E-04,5.00E-04,10,7,3,0.987979,3.192445,395.583616,95.583616
5,5,5.00E-04,5.00E-04,1,21,4,0.995625,18.184065,334.001442,34.001442
5,5,5.00E-04,5.00E-04,1,22,4,0.995578,18.719368,335.087661,35.087661
5,5,5.00E-04,5.00E-04,1,23,4,0.995625,19.235651,335.328289,35.328289
5,5,5.00E-04,5.00E-04,1,24,4,0.995571,19.73376,336.393236,36.393236
5,5,5.00E-04,5.00E-04,1,25,4,0.995515,20.214489,337.442948,37.442948
5,5,5.00E-04,5.00E-04,1,26,4,0.995458,20.678583,338.478199,38.478199
5,5,5.00E-04,5.00E-04,1,27,4,0.995489,21.126745,338.709842,38.709842
5,5,5.00E-04,5.00E-04,1,28,4,0.995428,21.559635,339.726926,39.726926
5,5,5.00E-04,5.00E-04,1,29,4,0.995366,21.977878,340.731104,40.731104
5,5,5.00E-04,5.00E-04,1,30,4,0.995302,22.382062,341.722943,41.722943
5,5,5.00E-04,5.00E-04,2,11,4,0.995473,16.704972,350.384923,50.384923
5,5,5.00E-04,5.00E-04,2,12,4,0.995351,17.682363,354.375508,54.375508
5,5,5.00E-04,5.00E-04,2,13,4,0.99523,18.604101,356.862692,56.862692
5,5,5.00E-04,5.00E-04,2,14,4,0.995094,19.472272,360.656129,60.656129
5,5,5.00E-04,5.00E-04,2,15,4,0.995154,20.283068,360.682517,60.682517
5,5,5.00E-04,5.00E-04,2,16,4,0.995003,21.05681,364.326073,64.326073
5,5,5.00E-04,5.00E-04,2,17,4,0.994861,21.772616,366.654364,66.654364
5,5,5.00E-04,5.00E-04,2,18,4,0.994706,22.464128,370.15295,70.15295
5,5,5.00E-04,5.00E-04,2,19,4,0.994733,23.097895,370.200369,70.200369
5,5,5.00E-04,5.00E-04,2,20,4,0.994571,23.717352,373.585372,73.585372
5,5,5.00E-04,5.00E-04,2,21,4,0.994419,24.279747,375.786579,75.786579
5,5,5.00E-04,5.00E-04,2,22,4,0.994256,24.835724,379.057705,79.057705
5,5,5.00E-04,5.00E-04,2,23,4,0.994264,25.335644,379.114895,79.114895
5,5,5.00E-04,5.00E-04,2,24,4,0.994098,25.835429,382.29524,82.29524
5,5,5.00E-04,5.00E-04,2,25,4,0.993942,26.280368,384.390998,84.390998
5,5,5.00E-04,5.00E-04,2,26,4,0.993775,26.730201,387.478002,87.478002
5,5,5.00E-04,5.00E-04,2,27,4,0.993771,27.126529,387.539181,87.539181
5,5,5.00E-04,5.00E-04,2,28,4,0.993602,27.53179,390.550977,90.550977
5,5,5.00E-04,5.00E-04,2,29,4,0.993444,27.884961,392.55688,92.55688
5,5,5.00E-04,5.00E-04,2,30,4,0.993275,28.250315,395.489862,95.489862
5,5,5.00E-04,5.00E-04,3,7,4,0.995146,12.870379,360.76716,60.76716
5,5,5.00E-04,5.00E-04,3,8,4,0.994925,13.925507,368.477689,68.477689
5,5,5.00E-04,5.00E-04,3,9,4,0.994679,14.861228,376.085318,76.085318
5,5,5.00E-04,5.00E-04,3,10,4,0.994502,16.072881,379.884682,79.884682
5,5,5.00E-04,5.00E-04,3,11,4,0.994555,16.869641,382.574563,82.574563
5,5,5.00E-04,5.00E-04,3,12,4,0.994274,17.5846,389.611879,89.611879
5,5,5.00E-04,5.00E-04,3,13,4,0.994059,18.531711,393.099088,93.099088
5,5,5.00E-04,5.00E-04,3,14,4,0.993776,19.145653,399.733528,99.733528
5,5,5.00E-04,5.00E-04,4,6,4,0.994127,10.650255,378.345875,78.345875
5,5,5.00E-04,5.00E-04,4,7,4,0.994268,11.458362,382.668148,82.668148
5,5,5.00E-04,5.00E-04,4,8,4,0.993825,12.133975,393.617579,93.617579
5,5,5.00E-04,5.00E-04,4,9,4,0.993608,13.55759,399.753914,99.753914
5,5,5.00E-04,5.00E-04,5,5,4,0.994018,8.293924,375.381274,75.381274
5,5,5.00E-04,5.00E-04,5,6,4,0.993999,10.378628,384.414225,84.414225
