nc,Acore,ds1,ds2,m1,Nl1,Jmax,efficiency,powerdensity(KW/L),Tmax,Delta T
4,7,5.000000e-04,5.000000e-04,8,11,2,0.990650,3.149480,399.083474,99.083474
4,7,5.000000e-04,5.000000e-04,8,12,2,0.989791,3.156418,405.942023,105.942023
4,7,5.000000e-04,5.000000e-04,9,3,2,0.994450,1.910725,352.474496,52.474496
4,7,5.000000e-04,5.000000e-04,9,4,2,0.993760,1.997501,359.535840,59.535840
4,7,5.000000e-04,5.000000e-04,9,5,2,0.992865,2.048683,366.547191,66.547191
4,7,5.000000e-04,5.000000e-04,9,6,2,0.991868,2.080186,373.509136,73.509136
4,7,5.000000e-04,5.000000e-04,9,7,2,0.991675,2.099709,376.870524,76.870524
4,7,5.000000e-04,5.000000e-04,9,8,2,0.990579,2.111427,383.747524,83.747524
4,7,5.000000e-04,5.000000e-04,9,9,2,0.989462,2.117801,390.576755,90.576755
4,7,5.000000e-04,5.000000e-04,9,10,2,0.990107,2.795216,397.614655,97.614655
4,7,5.000000e-04,5.000000e-04,9,11,2,0.989855,2.802317,400.984607,100.984607
4,7,5.000000e-04,5.000000e-04,10,3,2,0.993901,1.599804,353.739214,53.739214
4,7,5.000000e-04,5.000000e-04,10,4,2,0.992922,1.658459,361.133325,61.133325
4,7,5.000000e-04,5.000000e-04,10,5,2,0.991746,1.691861,368.477594,68.477594
4,7,5.000000e-04,5.000000e-04,10,6,2,0.990473,1.711560,375.772604,75.772604
4,7,5.000000e-04,5.000000e-04,10,7,2,0.990208,1.723025,379.247390,79.247390
4,7,5.000000e-04,5.000000e-04,10,8,2,0.988842,1.729181,386.457878,86.457878
4,7,5.000000e-04,5.000000e-04,10,9,2,0.987457,1.731730,393.620719,93.620719
4,7,5.000000e-04,5.000000e-04,1,21,3,0.996111,13.981322,331.980563,31.980563
4,7,5.000000e-04,5.000000e-04,1,22,3,0.996084,14.405115,332.704548,32.704548
4,7,5.000000e-04,5.000000e-04,1,23,3,0.996126,14.814476,332.863185,32.863185
4,7,5.000000e-04,5.000000e-04,1,24,3,0.996090,15.210006,333.574620,33.574620
4,7,5.000000e-04,5.000000e-04,1,25,3,0.996052,15.592271,334.276614,34.276614
4,7,5.000000e-04,5.000000e-04,1,26,3,0.996010,15.961805,334.969596,34.969596
4,7,5.000000e-04,5.000000e-04,1,27,3,0.996035,16.319114,335.124530,35.124530
4,7,5.000000e-04,5.000000e-04,1,28,3,0.995988,16.664674,335.806382,35.806382
4,7,5.000000e-04,5.000000e-04,1,29,3,0.995939,16.998938,336.480065,36.480065
4,7,5.000000e-04,5.000000e-04,1,30,3,0.995888,17.322334,337.145907,37.145907
4,7,5.000000e-04,5.000000e-04,2,11,3,0.995984,12.107356,344.524355,44.524355
4,7,5.000000e-04,5.000000e-04,2,12,3,0.995907,12.761494,347.161712,47.161712
4,7,5.000000e-04,5.000000e-04,2,13,3,0.995821,13.439419,348.647418,48.647418
4,7,5.000000e-04,5.000000e-04,2,14,3,0.995718,14.015393,351.158049,51.158049
4,7,5.000000e-04,5.000000e-04,2,15,3,0.995764,14.612563,351.059879,51.059879
4,7,5.000000e-04,5.000000e-04,2,16,3,0.995643,15.121897,353.473457,53.473457
4,7,5.000000e-04,5.000000e-04,2,17,3,0.995524,15.650078,354.907375,54.907375
4,7,5.000000e-04,5.000000e-04,2,18,3,0.995393,16.102060,357.227894,57.227894
4,7,5.000000e-04,5.000000e-04,2,19,3,0.995406,16.570757,357.180844,57.180844
4,7,5.000000e-04,5.000000e-04,2,20,3,0.995266,16.972988,359.427838,59.427838
4,7,5.000000e-04,5.000000e-04,2,21,3,0.995132,17.390004,360.807702,60.807702
4,7,5.000000e-04,5.000000e-04,2,22,3,0.994988,17.748785,362.981591,62.981591
4,7,5.000000e-04,5.000000e-04,2,23,3,0.994982,18.120604,362.962773,62.962773
4,7,5.000000e-04,5.000000e-04,2,24,3,0.994834,18.441219,365.077859,65.077859
4,7,5.000000e-04,5.000000e-04,2,25,3,0.994691,18.773290,366.406786,66.406786
4,7,5.000000e-04,5.000000e-04,2,26,3,0.994540,19.060210,368.461907,68.461907
4,7,5.000000e-04,5.000000e-04,2,27,3,0.994524,19.357152,368.459630,68.459630
4,7,5.000000e-04,5.000000e-04,2,28,3,0.994370,19.614191,370.465984,70.465984
4,7,5.000000e-04,5.000000e-04,2,29,3,0.994223,19.879950,371.748171,71.748171
4,7,5.000000e-04,5.000000e-04,2,30,3,0.994068,20.110384,373.703846,73.703846
4,7,5.000000e-04,5.000000e-04,3,7,3,0.995664,8.950962,353.963827,53.963827
4,7,5.000000e-04,5.000000e-04,3,8,3,0.995524,9.583464,359.062359,59.062359
4,7,5.000000e-04,5.000000e-04,3,9,3,0.995346,10.132394,364.101267,64.101267
4,7,5.000000e-04,5.000000e-04,3,10,3,0.995211,11.004719,366.061191,66.061191
4,7,5.000000e-04,5.000000e-04,3,11,3,0.995250,11.466102,367.863953,67.863953
4,7,5.000000e-04,5.000000e-04,3,12,3,0.995016,11.873468,372.528216,72.528216
4,7,5.000000e-04,5.000000e-04,3,13,3,0.994832,12.561309,374.428986,74.428986
4,7,5.000000e-04,5.000000e-04,3,14,3,0.994587,12.907716,378.827226,78.827226
4,7,5.000000e-04,5.000000e-04,3,15,3,0.994567,13.216697,380.476673,80.476673
4,7,5.000000e-04,5.000000e-04,3,16,3,0.994361,13.768833,382.314380,82.314380
4,7,5.000000e-04,5.000000e-04,3,17,3,0.994102,14.033421,386.471404,86.471404
4,7,5.000000e-04,5.000000e-04,3,18,3,0.993839,14.270850,390.591885,90.591885
4,7,5.000000e-04,5.000000e-04,3,19,3,0.993844,14.719894,389.796707,89.796707
4,7,5.000000e-04,5.000000e-04,3,20,3,0.993578,14.923962,393.751488,93.751488
4,7,5.000000e-04,5.000000e-04,3,21,3,0.993311,15.107652,397.673584,97.673584
4,7,5.000000e-04,5.000000e-04,3,22,3,0.993090,15.476445,399.321053,99.321053
4,7,5.000000e-04,5.000000e-04,3,23,3,0.993032,15.634470,400.715888,100.715888
4,7,5.000000e-04,5.000000e-04,3,24,3,0.992762,15.776814,404.467574,104.467574
4,7,5.000000e-04,5.000000e-04,3,25,3,0.992537,16.081924,406.074382,106.074382
4,7,5.000000e-04,5.000000e-04,3,26,3,0.992268,16.204161,409.694406,109.694406
4,7,5.000000e-04,5.000000e-04,3,27,3,0.992201,16.314090,411.005396,111.005396
4,7,5.000000e-04,5.000000e-04,3,28,3,0.991973,16.567872,412.573333,112.573333
4,7,5.000000e-04,5.000000e-04,3,29,3,0.991703,16.661819,416.060073,116.060073
4,7,5.000000e-04,5.000000e-04,3,30,3,0.991433,16.745950,419.521927,119.521927
4,7,5.000000e-04,5.000000e-04,4,6,3,0.994833,7.089292,368.106802,68.106802
4,7,5.000000e-04,5.000000e-04,4,7,3,0.994963,7.521473,371.018354,71.018354
4,7,5.000000e-04,5.000000e-04,4,8,3,0.994612,7.872388,378.348253,78.348253
4,7,5.000000e-04,5.000000e-04,4,9,3,0.994440,8.878233,381.463252,81.463252
4,7,5.000000e-04,5.000000e-04,4,10,3,0.994065,9.170514,388.290829,88.290829
4,7,5.000000e-04,5.000000e-04,4,11,3,0.994040,9.416155,390.921278,90.921278
4,7,5.000000e-04,5.000000e-04,4,12,3,0.993633,9.623278,397.636967,97.636967
4,7,5.000000e-04,5.000000e-04,4,13,3,0.993394,10.349874,400.156902,100.156902
4,7,5.000000e-04,5.000000e-04,4,14,3,0.992991,10.524534,406.478641,106.478641
4,7,5.000000e-04,5.000000e-04,4,15,3,0.992918,10.673882,408.882224,108.882224
4,7,5.000000e-04,5.000000e-04,4,16,3,0.992503,10.801492,415.109592,115.109592
4,7,5.000000e-04,5.000000e-04,4,17,3,0.992240,11.346619,417.242330,117.242330
4,7,5.000000e-04,5.000000e-04,4,18,3,0.991832,11.454171,423.154247,123.154247
4,7,5.000000e-04,5.000000e-04,4,19,3,0.991738,11.546335,425.371703,125.371703
4,7,5.000000e-04,5.000000e-04,4,20,3,0.991324,11.624966,431.201787,131.201787
4,7,5.000000e-04,5.000000e-04,4,21,3,0.991050,12.044903,433.066077,133.066077
4,7,5.000000e-04,5.000000e-04,4,22,3,0.990643,12.110347,438.636831,138.636831
4,7,5.000000e-04,5.000000e-04,4,23,3,0.990538,12.165747,440.698089,140.698089
4,7,5.000000e-04,5.000000e-04,4,24,3,0.990128,12.212173,446.196516,146.196516
4,7,5.000000e-04,5.000000e-04,5,5,3,0.994675,5.300957,368.433444,68.433444
4,7,5.000000e-04,5.000000e-04,5,6,3,0.994721,6.746459,372.872036,72.872036
4,7,5.000000e-04,5.000000e-04,5,7,3,0.994753,7.074777,376.513114,76.513114
4,7,5.000000e-04,5.000000e-04,5,8,3,0.994304,7.333380,384.451907,84.451907
4,7,5.000000e-04,5.000000e-04,5,9,3,0.993828,7.539139,392.310652,92.310652
4,7,5.000000e-04,5.000000e-04,5,10,3,0.993334,7.703953,400.091184,100.091184
4,7,5.000000e-04,5.000000e-04,5,11,3,0.993538,8.634423,398.865511,98.865511
4,7,5.000000e-04,5.000000e-04,5,12,3,0.993053,8.775522,406.179274,106.179274
4,7,5.000000e-04,5.000000e-04,5,13,3,0.992562,8.891501,413.426618,113.426618
4,7,5.000000e-04,5.000000e-04,5,14,3,0.992065,8.986681,420.608781,120.608781
4,7,5.000000e-04,5.000000e-04,5,15,3,0.991927,9.064472,423.765587,123.765587
4,7,5.000000e-04,5.000000e-04,5,16,3,0.991690,9.709586,425.807770,125.807770
4,7,5.000000e-04,5.000000e-04,5,17,3,0.991203,9.775414,432.551675,132.551675
4,7,5.000000e-04,5.000000e-04,5,18,3,0.990713,9.829165,439.239576,139.239576
4,7,5.000000e-04,5.000000e-04,5,19,3,0.990562,9.872490,442.151117,142.151117
4,7,5.000000e-04,5.000000e-04,6,4,3,0.994338,4.146196,365.811649,65.811649
4,7,5.000000e-04,5.000000e-04,6,5,3,0.993781,4.396714,375.584724,75.584724
4,7,5.000000e-04,5.000000e-04,6,6,3,0.993115,4.572180,385.306059,85.306059
4,7,5.000000e-04,5.000000e-04,6,7,3,0.993739,5.858413,386.819327,86.819327
4,7,5.000000e-04,5.000000e-04,6,8,3,0.993079,6.013417,396.247088,96.247088
4,7,5.000000e-04,5.000000e-04,6,9,3,0.992396,6.132239,405.586167,105.586167
4,7,5.000000e-04,5.000000e-04,6,10,3,0.991698,6.223755,414.838272,114.838272
4,7,5.000000e-04,5.000000e-04,6,11,3,0.991533,6.294201,418.876391,118.876391
4,7,5.000000e-04,5.000000e-04,6,12,3,0.990811,6.348089,427.985198,127.985198
4,7,5.000000e-04,5.000000e-04,6,13,3,0.990651,7.140846,432.208903,132.208903
4,7,5.000000e-04,5.000000e-04,6,14,3,0.989973,7.187679,440.864564,140.864564
4,7,5.000000e-04,5.000000e-04,6,15,3,0.989781,7.223606,444.607240,144.607240
4,7,5.000000e-04,5.000000e-04,6,16,3,0.989095,7.250462,453.139134,153.139134
4,7,5.000000e-04,5.000000e-04,7,3,3,0.994214,3.226258,359.792423,59.792423
4,7,5.000000e-04,5.000000e-04,7,4,3,0.993564,3.476074,370.477726,70.477726
4,7,5.000000e-04,5.000000e-04,7,5,3,0.992711,3.636749,381.160017,81.160017
4,7,5.000000e-04,5.000000e-04,7,6,3,0.991756,3.744706,391.928486,91.928486
4,7,5.000000e-04,5.000000e-04,7,7,3,0.991611,3.818987,396.600939,96.600939
4,7,5.000000e-04,5.000000e-04,7,8,3,0.991671,4.934424,405.767130,105.767130
4,7,5.000000e-04,5.000000e-04,7,9,3,0.990760,5.003799,416.331880,116.331880
4,7,5.000000e-04,5.000000e-04,7,10,3,0.989835,5.054989,426.804251,126.804251
4,7,5.000000e-04,5.000000e-04,7,11,3,0.989605,5.092371,431.329470,131.329470
4,7,5.000000e-04,5.000000e-04,7,12,3,0.988660,5.119051,441.648937,141.648937
4,7,5.000000e-04,5.000000e-04,7,13,3,0.987711,5.137294,451.880157,151.880157
4,7,5.000000e-04,5.000000e-04,7,14,3,0.986759,5.148789,462.024543,162.024543
4,7,5.000000e-04,5.000000e-04,8,3,3,0.993642,2.746436,362.632861,62.632861
4,7,5.000000e-04,5.000000e-04,8,4,3,0.992654,2.915714,374.186571,74.186571
4,7,5.000000e-04,5.000000e-04,8,5,3,0.991478,3.020325,385.649529,85.649529
4,7,5.000000e-04,5.000000e-04,8,6,3,0.990208,3.087931,397.231849,97.231849
4,7,5.000000e-04,5.000000e-04,8,7,3,0.989977,3.132456,402.236087,102.236087
4,7,5.000000e-04,5.000000e-04,8,8,3,0.988614,3.161668,413.680068,113.680068
4,7,5.000000e-04,5.000000e-04,8,9,3,0.988927,4.115453,425.042297,125.042297
4,7,5.000000e-04,5.000000e-04,8,10,3,0.987755,4.144168,436.524236,136.524236
4,7,5.000000e-04,5.000000e-04,8,11,3,0.987458,4.163671,441.452308,141.452308
4,7,5.000000e-04,5.000000e-04,8,12,3,0.986267,4.176109,452.776095,152.776095
4,7,5.000000e-04,5.000000e-04,9,3,3,0.993454,2.537637,363.856561,63.856561
4,7,5.000000e-04,5.000000e-04,9,4,3,0.992288,2.671393,375.659814,75.659814
4,7,5.000000e-04,5.000000e-04,9,5,3,0.990947,2.751961,387.372667,87.372667
4,7,5.000000e-04,5.000000e-04,9,6,3,0.989521,2.802660,399.006231,99.006231
4,7,5.000000e-04,5.000000e-04,9,7,3,0.989188,2.834976,404.614702,104.614702
4,7,5.000000e-04,5.000000e-04,9,8,3,0.987676,2.855219,416.127850,116.127850
4,7,5.000000e-04,5.000000e-04,9,9,3,0.986150,2.867142,427.687051,127.687051
4,7,5.000000e-04,5.000000e-04,9,10,3,0.986767,3.731305,439.603087,139.603087
4,7,5.000000e-04,5.000000e-04,9,11,3,0.986392,3.743745,445.006701,145.006701
4,7,5.000000e-04,5.000000e-04,10,3,3,0.992715,2.159012,365.940328,65.940328
4,7,5.000000e-04,5.000000e-04,10,4,3,0.991178,2.251561,378.399611,78.399611
4,7,5.000000e-04,5.000000e-04,10,5,3,0.989476,2.305416,390.767540,90.767540
4,7,5.000000e-04,5.000000e-04,10,6,3,0.987694,2.337989,403.045200,103.045200
4,7,5.000000e-04,5.000000e-04,10,7,3,0.987268,2.357657,408.900402,108.900402
4,7,5.000000e-04,5.000000e-04,10,8,3,0.985407,2.368945,421.022961,121.022961
4,7,5.000000e-04,5.000000e-04,10,9,3,0.983535,2.374512,433.190022,133.190022
4,7,5.000000e-04,5.000000e-04,1,21,4,0.995388,14.405736,337.411462,37.411462
4,7,5.000000e-04,5.000000e-04,1,22,4,0.995333,14.846968,338.381718,38.381718
4,7,5.000000e-04,5.000000e-04,1,23,4,0.995371,15.273362,338.594552,38.594552
4,7,5.000000e-04,5.000000e-04,1,24,4,0.995307,15.685520,339.547139,39.547139
4,7,5.000000e-04,5.000000e-04,1,25,4,0.995241,16.084011,340.486704,40.486704
4,7,5.000000e-04,5.000000e-04,1,26,4,0.995172,16.469372,341.413868,41.413868
4,7,5.000000e-04,5.000000e-04,1,27,4,0.995192,16.842113,341.620497,41.620497
4,7,5.000000e-04,5.000000e-04,1,28,4,0.995118,17.202716,342.532218,42.532218
4,7,5.000000e-04,5.000000e-04,1,29,4,0.995042,17.551638,343.432762,43.432762
4,7,5.000000e-04,5.000000e-04,1,30,4,0.994964,17.889314,344.322593,44.322593
4,7,5.000000e-04,5.000000e-04,2,11,4,0.995227,12.791584,351.990051,51.990051
4,7,5.000000e-04,5.000000e-04,2,12,4,0.995087,13.498696,355.425683,55.425683
4,7,5.000000e-04,5.000000e-04,2,13,4,0.994944,14.222130,357.518552,57.518552
4,7,5.000000e-04,5.000000e-04,2,14,4,0.994782,14.846331,360.789711,60.789711
4,7,5.000000e-04,5.000000e-04,2,15,4,0.994818,15.485079,360.773273,60.773273
4,7,5.000000e-04,5.000000e-04,2,16,4,0.994638,16.038231,363.920459,63.920459
4,7,5.000000e-04,5.000000e-04,2,17,4,0.994463,16.604281,365.917910,65.917910
4,7,5.000000e-04,5.000000e-04,2,18,4,0.994274,17.096018,368.944685,68.944685
4,7,5.000000e-04,5.000000e-04,2,19,4,0.994276,17.599126,368.975193,68.975193
4,7,5.000000e-04,5.000000e-04,2,20,4,0.994079,18.037388,371.908175,71.908175
4,7,5.000000e-04,5.000000e-04,2,21,4,0.993890,18.485615,373.819134,73.819134
4,7,5.000000e-04,5.000000e-04,2,22,4,0.993690,18.877024,376.657600,76.657600
4,7,5.000000e-04,5.000000e-04,2,23,4,0.993672,19.277106,376.712585,76.712585
4,7,5.000000e-04,5.000000e-04,2,24,4,0.993467,19.627244,379.476029,79.476029
4,7,5.000000e-04,5.000000e-04,2,25,4,0.993271,19.984870,381.310115,81.310115
4,7,5.000000e-04,5.000000e-04,2,26,4,0.993064,20.298481,383.996019,83.996019
4,7,5.000000e-04,5.000000e-04,2,27,4,0.993035,20.618497,384.064023,84.064023
4,7,5.000000e-04,5.000000e-04,2,28,4,0.992826,20.899645,386.687664,86.687664
4,7,5.000000e-04,5.000000e-04,2,29,4,0.992626,21.186206,388.453346,88.453346
4,7,5.000000e-04,5.000000e-04,2,30,4,0.992416,21.438394,391.011415,91.011415
4,7,5.000000e-04,5.000000e-04,3,7,4,0.994907,9.710348,362.877638,62.877638
4,7,5.000000e-04,5.000000e-04,3,8,4,0.994661,10.425559,369.571500,69.571500
4,7,5.000000e-04,5.000000e-04,3,9,4,0.994381,11.050152,376.181180,76.181180
4,7,5.000000e-04,5.000000e-04,3,10,4,0.994161,11.986392,379.033003,79.033003
4,7,5.000000e-04,5.000000e-04,3,11,4,0.994178,12.512257,381.358956,81.358956
4,7,5.000000e-04,5.000000e-04,3,12,4,0.993847,12.978725,387.470041,87.470041
4,7,5.000000e-04,5.000000e-04,3,13,4,0.993580,13.717823,390.211266,90.211266
4,7,5.000000e-04,5.000000e-04,3,14,4,0.993241,14.114839,395.973572,95.973572
4,7,5.000000e-04,5.000000e-04,3,15,4,0.993198,14.470308,398.100850,98.100850
4,7,5.000000e-04,5.000000e-04,3,16,4,0.992910,15.063553,400.739776,100.739776
4,7,5.000000e-04,5.000000e-04,3,17,4,0.992560,15.368076,406.187117,106.187117
4,7,5.000000e-04,5.000000e-04,3,18,4,0.992206,15.642242,411.584459,111.584459
4,7,5.000000e-04,5.000000e-04,3,19,4,0.992195,16.124234,410.731302,110.731302
4,7,5.000000e-04,5.000000e-04,3,20,4,0.991840,16.359907,415.915691,115.915691
4,7,5.000000e-04,5.000000e-04,3,21,4,0.991483,16.572690,421.055528,121.055528
4,7,5.000000e-04,5.000000e-04,3,22,4,0.991184,16.967827,423.424293,123.424293
4,7,5.000000e-04,5.000000e-04,3,23,4,0.991099,17.150872,425.226126,125.226126
4,7,5.000000e-04,5.000000e-04,3,24,4,0.990741,17.316238,430.145277,130.145277
4,7,5.000000e-04,5.000000e-04,3,25,4,0.990437,17.642315,432.453077,132.453077
4,7,5.000000e-04,5.000000e-04,3,26,4,0.990081,17.784308,437.202587,137.202587
4,7,5.000000e-04,5.000000e-04,3,27,4,0.989987,17.912385,438.896497,138.896497
4,7,5.000000e-04,5.000000e-04,3,28,4,0.989681,18.182728,441.146943,141.146943
4,7,5.000000e-04,5.000000e-04,3,29,4,0.989325,18.292179,445.724133,145.724133
4,7,5.000000e-04,5.000000e-04,3,30,4,0.988969,18.390510,450.267639,150.267639
4,7,5.000000e-04,5.000000e-04,4,6,4,0.993863,7.909795,381.305357,81.305357
4,7,5.000000e-04,5.000000e-04,4,7,4,0.993960,8.422520,385.156642,85.156642
4,7,5.000000e-04,5.000000e-04,4,8,4,0.993461,8.842429,394.954742,94.954742
4,7,5.000000e-04,5.000000e-04,4,9,4,0.993178,9.931587,399.221867,99.221867
4,7,5.000000e-04,5.000000e-04,4,10,4,0.992665,10.280498,408.303287,108.303287
4,7,5.000000e-04,5.000000e-04,4,11,4,0.992605,10.575550,411.763318,111.763318
4,7,5.000000e-04,5.000000e-04,4,12,4,0.992063,10.825847,420.689769,120.689769
4,7,5.000000e-04,5.000000e-04,4,13,4,0.991718,11.611354,424.183495,124.183495
4,7,5.000000e-04,5.000000e-04,4,14,4,0.991184,11.821888,432.570657,132.570657
4,7,5.000000e-04,5.000000e-04,4,15,4,0.991074,12.002860,435.724835,135.724835
4,7,5.000000e-04,5.000000e-04,4,16,4,0.990529,12.158347,443.982744,143.982744
4,7,5.000000e-04,5.000000e-04,4,17,4,0.990162,12.745811,446.990547,146.990547
4,7,5.000000e-04,5.000000e-04,4,18,4,0.989627,12.876569,454.825344,154.825344
4,7,5.000000e-04,5.000000e-04,4,19,4,0.989496,12.989243,457.732152,157.732152
4,7,5.000000e-04,5.000000e-04,4,20,4,0.988956,13.085971,465.455564,165.455564
4,7,5.000000e-04,5.000000e-04,4,21,4,0.988580,13.536575,468.130234,168.130234
4,7,5.000000e-04,5.000000e-04,4,22,4,0.988049,13.616972,475.509859,175.509859
4,7,5.000000e-04,5.000000e-04,4,23,4,0.987906,13.685523,478.210584,178.210584
4,7,5.000000e-04,5.000000e-04,4,24,4,0.987373,13.743469,485.492132,185.492132
4,7,5.000000e-04,5.000000e-04,5,5,4,0.993746,6.065579,381.891601,81.891601
4,7,5.000000e-04,5.000000e-04,5,6,4,0.993670,7.649114,387.858015,87.858015
4,7,5.000000e-04,5.000000e-04,5,7,4,0.993651,8.048650,392.732217,92.732217
4,7,5.000000e-04,5.000000e-04,5,8,4,0.993037,8.366090,403.433271,103.433271
4,7,5.000000e-04,5.000000e-04,5,9,4,0.992399,8.620732,414.020637,114.020637
4,7,5.000000e-04,5.000000e-04,5,10,4,0.991746,8.826342,424.497330,124.497330
4,7,5.000000e-04,5.000000e-04,5,11,4,0.991945,9.843862,422.780388,122.780388
4,7,5.000000e-04,5.000000e-04,5,12,4,0.991308,10.018720,432.582454,132.582454
4,7,5.000000e-04,5.000000e-04,5,13,4,0.990666,10.163429,442.291797,142.291797
4,7,5.000000e-04,5.000000e-04,5,14,4,0.990019,10.283065,451.910360,151.910360
4,7,5.000000e-04,5.000000e-04,5,15,4,0.989830,10.381660,456.105589,156.105589
4,7,5.000000e-04,5.000000e-04,5,16,4,0.989486,11.084228,458.902207,158.902207
4,7,5.000000e-04,5.000000e-04,5,17,4,0.988853,11.167213,467.915464,167.915464
4,7,5.000000e-04,5.000000e-04,5,18,4,0.988220,11.235596,476.851341,176.851341
4,7,5.000000e-04,5.000000e-04,5,19,4,0.988016,11.291340,480.711629,180.711629
4,7,5.000000e-04,5.000000e-04,6,4,4,0.993420,4.812265,378.602753,78.602753
4,7,5.000000e-04,5.000000e-04,6,5,4,0.992616,5.129200,392.247236,92.247236
4,7,5.000000e-04,5.000000e-04,6,6,4,0.991712,5.354120,405.738668,105.738668
4,7,5.000000e-04,5.000000e-04,6,7,4,0.992364,6.788833,407.416168,107.416168
4,7,5.000000e-04,5.000000e-04,6,8,4,0.991491,6.984956,420.313461,120.313461
4,7,5.000000e-04,5.000000e-04,6,9,4,0.990600,7.136630,433.082804,133.082804
4,7,5.000000e-04,5.000000e-04,6,10,4,0.989696,7.254540,445.726984,145.726984
4,7,5.000000e-04,5.000000e-04,6,11,4,0.989464,7.346252,451.208801,151.208801
4,7,5.000000e-04,5.000000e-04,6,12,4,0.988539,7.417277,463.648332,163.648332
4,7,5.000000e-04,5.000000e-04,6,13,4,0.988263,8.297372,469.042088,169.042088
4,7,5.000000e-04,5.000000e-04,6,14,4,0.987392,8.358458,480.796484,180.796484
4,7,5.000000e-04,5.000000e-04,6,15,4,0.987135,8.405975,485.844342,185.844342
4,7,5.000000e-04,5.000000e-04,6,16,4,0.986257,8.442175,497.424341,197.424341
4,7,5.000000e-04,5.000000e-04,7,3,4,0.993424,3.781970,369.913959,69.913959
4,7,5.000000e-04,5.000000e-04,7,4,4,0.992446,4.101472,385.247427,85.247427
4,7,5.000000e-04,5.000000e-04,7,5,4,0.991285,4.310097,400.525377,100.525377
4,7,5.000000e-04,5.000000e-04,7,6,4,0.990034,4.452166,415.645393,115.645393
4,7,5.000000e-04,5.000000e-04,7,7,4,0.989802,4.551261,422.171097,122.171097
4,7,5.000000e-04,5.000000e-04,7,8,4,0.989734,5.816655,434.401623,134.401623
4,7,5.000000e-04,5.000000e-04,7,9,4,0.988564,5.907573,449.027189,149.027189
4,7,5.000000e-04,5.000000e-04,7,10,4,0.987383,5.975439,463.517594,163.517594
4,7,5.000000e-04,5.000000e-04,7,11,4,0.987072,6.025722,469.741341,169.741341
4,7,5.000000e-04,5.000000e-04,7,12,4,0.985874,6.062324,484.009341,184.009341
4,7,5.000000e-04,5.000000e-04,7,13,4,0.984673,6.088104,498.148817,198.148817
4,7,5.000000e-04,5.000000e-04,7,14,4,0.983471,6.105203,512.162029,212.162029
4,7,5.000000e-04,5.000000e-04,8,3,4,0.992698,3.266620,374.074866,74.074866
4,7,5.000000e-04,5.000000e-04,8,4,4,0.991316,3.487911,390.614128,90.614128
4,7,5.000000e-04,5.000000e-04,8,5,4,0.989767,3.626715,407.231171,107.231171
4,7,5.000000e-04,5.000000e-04,8,6,4,0.988137,3.717702,423.688110,123.688110
4,7,5.000000e-04,5.000000e-04,8,7,4,0.987803,3.778587,430.745313,130.745313
4,7,5.000000e-04,5.000000e-04,8,8,4,0.986088,3.819361,446.942162,146.942162
4,7,5.000000e-04,5.000000e-04,8,9,4,0.986300,4.917353,462.278220,162.278220
4,7,5.000000e-04,5.000000e-04,8,10,4,0.984817,4.956486,478.327880,178.327880
4,7,5.000000e-04,5.000000e-04,8,11,4,0.984424,4.983667,485.177789,185.177789
4,7,5.000000e-04,5.000000e-04,8,12,4,0.982926,5.001650,500.993732,200.993732
4,7,5.000000e-04,5.000000e-04,9,3,4,0.992435,3.045386,375.931228,75.931228
4,7,5.000000e-04,5.000000e-04,9,4,4,0.990848,3.222544,392.688417,92.688417
4,7,5.000000e-04,5.000000e-04,9,5,4,0.989106,3.330834,409.660922,109.660922
4,7,5.000000e-04,5.000000e-04,9,6,4,0.987291,3.399998,426.478496,126.478496
4,7,5.000000e-04,5.000000e-04,9,7,4,0.986833,3.444881,434.221514,134.221514
4,7,5.000000e-04,5.000000e-04,9,8,4,0.984942,3.473721,450.783280,150.783280
4,7,5.000000e-04,5.000000e-04,9,9,4,0.983042,3.491453,467.198067,167.198067
4,7,5.000000e-04,5.000000e-04,9,10,4,0.983601,4.495422,483.309022,183.309022
4,7,5.000000e-04,5.000000e-04,9,11,4,0.983111,4.513237,490.861740,190.861740
4,7,5.000000e-04,5.000000e-04,10,3,4,0.991523,2.620121,379.010401,79.010401
4,7,5.000000e-04,5.000000e-04,10,4,4,0.989490,2.744741,396.815228,96.815228
4,7,5.000000e-04,5.000000e-04,10,5,4,0.987314,2.818352,414.723549,114.723549
4,7,5.000000e-04,5.000000e-04,10,6,4,0.985073,2.863625,432.571073,132.571073
4,7,5.000000e-04,5.000000e-04,10,7,4,0.984503,2.891590,440.688855,140.688855
4,7,5.000000e-04,5.000000e-04,10,8,4,0.982193,2.908258,458.279328,158.279328
4,7,5.000000e-04,5.000000e-04,10,9,4,0.979879,2.917183,475.721870,175.721870
4,7,5.000000e-04,5.000000e-04,1,21,5,0.994646,14.711016,342.998184,42.998184
4,7,5.000000e-04,5.000000e-04,1,22,5,0.994564,15.164940,344.217697,44.217697
4,7,5.000000e-04,5.000000e-04,1,23,5,0.994598,15.603737,344.484259,44.484259
4,7,5.000000e-04,5.000000e-04,1,24,5,0.994507,16.028010,345.681065,45.681065
4,7,5.000000e-04,5.000000e-04,1,25,5,0.994413,16.438328,346.861260,46.861260
4,7,5.000000e-04,5.000000e-04,1,26,5,0.994317,16.835232,348.025655,48.025655
4,7,5.000000e-04,5.000000e-04,1,27,5,0.994332,17.219232,348.283853,48.283853
